pulsation puls_err mag mag_err
10.726280561836928 -0.9919251250709504 0.36258916760921023 -0.16706781814929772
11.845654035836022 -1.4744171168590028 0.6614054466880588 0.2703601496023982
8.29372283730515 -2.005570878281057 1.015970401112959 0.31107666054354804
7.185620980488881 -4.0872851515381825 0.15551596832935308 0.1529345045827841
11.331379414273194 -1.4382707993705035 0.3451824423138668 0.039736937936171446
9.204571041628409 -1.0675392294224304 -0.10493857001605847 -0.13839024545203857
11.640192419195033 -1.4374335888551584 0.4434377765482758 0.16803211008995106
12.498145790316006 0.16657619152897235 -0.008184988093166756 -0.16789723559493036
10.538234090545807 0.07730540620613047 0.7167579907133909 0.4690076550908618
12.190993502500133 -0.5083750037879022 0.4055922525376561 0.052115904773514105
12.512245038041582 -1.0747394109739743 0.3785920276985466 0.05334589856951741
13.65681755364266 0.1715694485277648 0.8029108213061037 0.25867787620225935
12.31385997053703 -0.35248524696713596 0.4683783506352522 0.04103740016661968
11.422696431651127 -1.023691054022656 0.22811990391642575 -0.11956752431056031
8.923984482657644 -3.601608144474791 -0.15989440883453823 -0.3476454238326698
11.883765086401207 0.8063828003915359 0.3293505184441723 -0.03352597310643313
11.15236741296541 0.4185610537740637 0.4607102320071459 0.06259014751916636
13.54307143011821 0.9460198344927941 0.1068337179987687 -0.1513714265999088
11.020307737457582 0.9138480312523753 0.6108937067468247 0.08707414615443788
10.2115297383526 -0.48555167231370944 0.43935194697089675 -0.02659716066518334
12.351985802144817 0.6404696837442557 0.26941264177694835 -0.22085582427274486
12.614447544687739 -0.14129791948234 0.4697219488568909 0.13220829898015102
13.549386453649184 0.3876823978154136 -0.23314499263693683 -0.4470345187127343
12.180418048065292 -1.0506325254664666 0.2984042380259173 -0.1345953817516036
9.56907204021167 -1.1563942048351603 0.6098795074188661 0.02600647536910285
10.702851010506452 -1.296075403230245 0.18382730123002783 0.12073608855496282
9.857991189710702 -1.1926799499454224 0.7520517097059475 0.20803657994241231
14.37096713497528 1.6544522474633454 0.4797585409273242 0.14722445084555538
11.256433428546496 0.6649960528606637 0.3714301844001092 -0.07868231868187354
12.745827829700806 0.5422866669640933 0.5186875204447057 0.12530957017050584
13.562800533606238 1.5465959778756382 0.5340037407009293 0.16229286996722175
12.104320702115217 2.0572799669757753 0.456991309445979 -0.11268016094753952
13.911562673992474 1.3609632117131514 0.31338773721421215 0.2105601302286047
16.086923846421065 2.1349905349207936 1.0277109056461817 0.3221683975484613
14.32289450656413 2.0567562514132707 0.38415063478315586 0.012719644521747507
9.906004927523144 -3.5194707123184794 0.4238237442967179 0.18091459891293318
11.439062546318679 -0.21554718360175004 0.8642603280786763 0.31360386971832266
9.699398494642118 -3.734725507027908 0.6423620497060438 0.20433684447639244
12.351330766362377 -0.3019343773017114 0.1829018027051546 0.006111570178273375
13.7536578629265 0.2988770132959214 -0.0969443090048124 -0.17294268221857942
9.025206879318649 -3.026145894012095 0.3492629829509628 0.04666415963562637
13.115341005334928 1.8146852124362365 0.2806566050289522 -0.09053798563856497
14.368972843312367 2.184244322321898 0.48039133260103417 0.023492690057709164
11.510722786193684 0.21027576821489793 0.7596006198017394 0.21603030615493302
15.442405960143034 3.0817044634396646 0.4633507007576837 -0.16643331853568602
10.905969387721687 -0.5669716068316305 0.7494292540894366 0.1142677470034652
13.358285205757856 0.4508729236462766 -0.0860488589007237 -0.2819436090345889
9.533814581648471 -1.0303162064508529 0.18291761395824882 -0.24908878160788148
12.34859737051282 0.560860918918207 0.3519001897110106 0.04672900567579529
10.393311799865787 -0.5779908301395689 0.7092146269740347 -0.028842509261340157
13.102785396085874 2.643018982036599 0.24289770732809232 -0.030151338543941104
10.498405627594309 -1.2311151591971818 0.7549051396229167 0.3956334054021882
11.354237946835267 1.141249155849458 0.4588167650599183 -0.17532378846268792
11.086237046397283 -0.6502267402025164 0.3487774818594438 -0.0015121079683743368
8.578689582836418 -1.9769398611100977 0.32633042468204837 0.2704547636097827
12.819986478361784 2.400047397205179 0.14487799077145125 -0.27179399956165445
11.663520483303854 0.8452375927764513 0.25754764607664815 -0.1646249723225083
9.68142858640416 -0.6789808816314238 0.7346944369108931 0.23419334578891401
12.612819731633547 1.1396908125730447 0.26082595450547863 0.016264596995685592
10.789662638560028 -0.04919866953333572 -0.06159984297045254 -0.25427342055010316
13.305940426899646 -0.12754501292834108 0.49156408967575466 0.149945567677241
12.237460097087046 -0.15327329525791622 0.06392819084095713 -0.29182413680074915
11.35869901709639 0.89028050447403 0.2680292698979264 -0.14046701035404294
13.364272222954217 0.35468593862742076 0.5023732339941713 0.10053273857289713
14.323190237866072 1.3617575249648906 0.5899555075704983 0.051690251883122186
13.584780564715276 0.8872852725907181 0.2786757032164206 0.025490008303941998
8.212104797915634 -1.9540263887803841 -0.0863918184597954 -0.11905949833432597
9.94387964946432 -0.8090513470516989 0.4387098982764155 0.32380183836430426
13.279283407048819 1.6476874724252388 0.25792915626275736 -0.10140718176215252
11.431872265884666 0.849500920843004 0.12378410898103401 -0.22122867019564071
10.716535103793534 0.48569867877091033 0.12359918295338759 -0.1874685246957781
15.89045382116934 3.1891878569649297 0.20623669795235697 0.04298838783585333
13.324856552594985 1.3882382043863082 0.2695800699139425 -0.04617251161354696
10.152230777968036 0.1517670317106046 0.4320020828596095 -0.03838837685317306
10.411878372103375 0.18579660055963926 0.6063906681009879 0.10987556707245474
13.694701946383072 0.8726897324245262 0.8186703846832823 -0.051297057262013536
13.496906666334471 2.6532782687390513 0.49412097592822657 0.029525438324034647
10.647179993105008 -2.834966883854842 0.13063750020887965 -0.22292159368385367
12.815369140253429 1.3169748923130609 0.24363373301660501 -0.09018434378944905
12.38352965530927 -0.6495314960324384 0.7013387472318339 0.006995935902536019
12.049213064407729 1.9978633736656861 0.699740380172063 -0.015722605068724964
10.949417063780396 -0.45624345377517067 0.27984481543985446 -0.11132922337201064
13.44364649718948 -0.20154686916863587 0.47818692251660455 0.1077060482865573
13.457896535986302 -0.0833679533267013 0.2852247340068894 -0.3712112190818424
9.586255277870816 -0.5034467026082965 0.7421293228793591 -0.05190174637044481
10.013440141432488 -3.2284811709882018 0.5211711259664455 -0.0702812871671146
11.404260633218017 -1.8433381205831216 0.1405828551704152 -0.03537565546748516
13.198423088048994 2.4462106632102336 0.7091921059743579 0.2154663677893842
10.051621602520566 -2.268335223577089 0.6208745569599816 0.02177291212815056
9.85779375390291 -1.8014445409445212 0.6934068817883029 0.0071643593321670035
11.057686041311596 -0.4815025862855285 0.12602962591873013 0.006950966608074598
11.006981848601416 0.08055890701851699 0.48080088491842693 0.09692831436098948
13.126026666843625 1.329011080003734 0.5090067028709578 0.040822131807173395
13.867994537737255 1.9156942146136493 0.2167877984834573 -0.31594857459872283
8.995967201485952 -2.2032249841322074 0.7734124675842641 0.21348817959875568
8.431867533482345 -1.582723321192454 0.17930576392019798 -0.03188204590532501
12.06790134375206 0.0015409416015700426 0.3165495617460292 -0.025629527726290763
9.889750562116717 -0.2587272630809768 0.768109313021003 0.23542796953801642
14.037502416427934 1.2067108432607472 0.5329888219128651 0.1352198282180597
10.978800955404717 -0.8642668298407314 0.7144232702426108 0.0871916660557473
11.009334195595617 1.8912293742182409 -0.37734263891803904 0.000651989494936696
6.934486538649087 0.1767124637449469 -0.3274420915991342 -0.1581990880883633
7.342239872746047 -1.0555356705233874 -0.2329869279463822 0.0607410114061121
8.785187014960862 1.6931597261869245 -0.20925805642852874 0.07748150531612702
6.623922107701237 -0.8040332542450968 -0.3995500831007234 -0.017105789189965536
5.388508786480987 -2.2257820372084196 -0.8048553586584966 -0.2957923034465988
9.964730685563328 0.9254954176549669 -0.6298169195409202 -0.15024468810695568
7.806024768387198 -1.5256155370198101 -0.3095231063881301 0.11423947028370839
9.549899960089457 0.09392187029245731 -0.7507111738403388 -0.3085441260180712
11.013478377341055 1.6533971708586432 -0.13730770220037364 0.11888431153803343
9.795321038033686 -0.1813857316850321 -0.334596877293893 0.043146334865241096
7.366688559907542 -1.0309371860700791 -0.43285395635980345 -0.12312949199198205
7.58416037651521 -0.646531333392738 0.24703962875242338 0.32673002986349936
7.7776463371810465 -1.3424043321532158 -0.6039644748608626 -0.2856144462999226
8.521575811798732 -0.12089888859842435 -0.44526455200097304 -0.200815271705509
9.410386871065294 -0.4929445341378982 -0.2461994004169428 -0.07273402984764724
9.058221671766507 1.5720124394145594 -0.41311290976711934 -0.14306934945366645
9.284154052580943 0.1849339339873776 -0.11098739470053462 0.23066885632004022
6.921993623054638 -1.4128698639574948 -0.15629057551838352 0.21196380150331248
4.7740251947372165 -1.8736660541172534 -0.22238413691940867 0.1839328426093263
9.389700949297843 0.4749852214641922 -0.42965031845161755 -0.13406710770792374
8.688638806895602 1.3871888775187031 -0.3797695347799643 -0.061135986184838946
8.840813850543775 0.840405179411954 -0.0023615654070209824 0.20999513672537973
5.371684006285797 -1.030856375047642 -0.10092133313650196 0.02558457565421661
8.5702422797255 0.8514604891234879 -0.46402633193481624 -0.07745696489467532
11.777032204404536 2.5916924660727374 -0.3335505270484417 -0.1074978668633837
7.2724678245244565 0.7498997896691633 -0.47129016489474757 -0.031128045179137066
9.791667858178101 0.49181259387302356 -0.8158304950762396 -0.5452170079518955
5.991575719730089 -1.0771421258174438 -0.6806138163190847 -0.33329349863757435
10.089328665313392 0.7374592271284202 -0.633051580674621 -0.1783402578959289
7.197856292792263 -1.7508666263586539 -0.370094863849855 -0.24709382550253342
6.289759587080086 -1.2683658378100318 -0.6575872784902396 -0.23879808440750527
5.629341627724122 -1.151959114405606 -0.34616347256112906 -0.034812438344017274
13.864338075784975 4.65075899982207 -0.3216523962853061 -0.008300855148727464
6.8720277078996155 -1.847197927656024 -0.4271764870383439 -0.26016518820120205
9.63006918081654 1.2033348903331191 -0.20765613268584462 0.17134567499524775
6.4676410843075445 -0.5041263767338136 -0.27161483613845805 -0.03530288457612673
8.83239094578607 0.9897258004331322 -0.5064385693498699 -0.29339436130438656
5.221488423063322 -1.3901357481323386 -0.3509731712016993 0.019988653881758904
8.274250698108544 -0.8170277931644259 0.004174604873878052 0.2821629580696791
9.030600269240969 0.5053167677950476 -0.224600235100348 0.06791608164490087
9.474964791659584 0.15029686718340737 -0.3537902238471905 -0.19200957351352052
4.664459418919172 -2.0200005379874177 -0.40868563685964554 -0.05498518466617276
7.319784017019071 -0.4844870007136684 -0.11055676420945162 0.19996902279125608
8.107010281003436 -1.2074604564028881 -0.397566436114109 0.09441873425378375
11.53502104729765 2.1556571745900026 -0.20204560444538952 0.011378829077079246
7.944756249222756 1.4282477830543654 -0.522832407277496 -0.4624024446292519
8.074119372658144 1.4035740249198316 -0.38429581613123875 -0.14699172789938528
9.024827203766343 -0.45493561421739526 -0.5247371180424801 -0.06646873456433036
9.932239908211065 1.437161656338189 -0.3570465819325436 -0.17535093959462528
8.697825122468053 1.235762612611615 -0.37708378317986174 0.02892396536032837
9.647052768908662 0.2746558035425889 -0.385222616418595 -0.006150200147130214
